review_number,block,block_chronology,block_position
142009,SubContributionItem_0,unique/ini/mei/final,arquivo diferente
142029,ContainerGenerator_0,ini/mei/final,mesmo arquivo
142029,ContainerSelectionDialog_2,ini/mei/final,mesmo arquivo
142029,ContainerSelectionDialog_3,ini/mei/final,mesmo arquivo
142029,FileSelectionDialog_10,ini/mei/final,mesmo arquivo
142029,FileSelectionDialog_6,ini/mei/final,ambos
142029,FileSelectionDialog_7,ini/mei/final,mesmo arquivo
142029,FileSelectionDialog_9,ini/mei/final,mesmo arquivo
142029,FilteredResourcesSelectionDialog_12,ini/mei,mesmo arquivo
142029,FilteredResourcesSelectionDialog_13,ini/mei/final,mesmo arquivo
142029,MarkerResolutionSelectionDialog_14,ini/mei/final,mesmo arquivo
142029,MarkerResolutionSelectionDialog_15,ini/mei/final,ambos
142029,NewFolderDialog_16,ini/mei/final,ambos
142029,ResourceSelectionDialog_18,ini/mei/final,mesmo arquivo
142029,ResourceSelectionDialog_20,ini/mei/final,mesmo arquivo
142029,SaveAsDialog_21,ini/mei/final,mesmo arquivo
142029,SaveAsDialog_23,ini/mei/final,mesmo arquivo
142029,SaveAsDialog_25,ini/mei/final,mesmo arquivo
142029,WizardDataTransferPage_29,ini/mei/final,mesmo arquivo
142029,WizardDataTransferPage_31,ini/mei/final,arquivo diferente
142029,WizardDataTransferPage_32,ini/mei/final,ambos
142029,WizardExportPage_35,ini/mei/final,mesmo arquivo
142029,WizardExportPage_39,ini/mei/final,mesmo arquivo
142029,WizardExportPage_40,ini/mei/final,mesmo arquivo
142029,WizardExportPage_42,ini/mei/final,mesmo arquivo
142029,WizardExportPage_47,ini/mei/final,mesmo arquivo
142029,WizardExportPage_49,ini/mei/final,mesmo arquivo
142029,WizardExportPage_51,ini/mei/final,mesmo arquivo
142029,WizardExportPage_52,ini/mei/final,mesmo arquivo
142029,WizardExportPage_55,ini/mei/final,mesmo arquivo
142029,WizardExportPage_56,ini/mei/final,mesmo arquivo
142029,WizardExportPage_57,ini/mei/final,mesmo arquivo
142029,WizardExportResourcesPage_60,ini/mei/final,mesmo arquivo
142029,WizardExportResourcesPage_61,ini/mei/final,mesmo arquivo
142029,WizardExportResourcesPage_62,ini/mei/final,mesmo arquivo
142029,WizardExportResourcesPage_64,ini/mei/final,mesmo arquivo
142029,WizardExportResourcesPage_68,ini/mei/final,mesmo arquivo
142029,WizardExportResourcesPage_69,ini/mei/final,mesmo arquivo
142029,WizardImportPage_73,ini/mei/final,ambos
142029,WizardNewFileCreationPage_74,ini/mei/final,ambos
142029,WizardNewFileCreationPage_75,ini/mei/final,ambos
142029,WizardNewFileCreationPage_76,ini/mei/final,ambos
142029,WizardNewFileCreationPage_77,ini/mei/final,ambos
142029,WizardNewFolderMainPage_78,ini/mei/final,ambos
142029,WizardNewFolderMainPage_79,ini/mei/final,ambos
142029,WizardNewFolderMainPage_80,ini/mei/final,ambos
142029,WizardNewLinkPage_81,ini/mei/final,mesmo arquivo
142029,WizardNewLinkPage_82,ini/mei/final,mesmo arquivo
142029,WizardNewLinkPage_83,ini/mei/final,mesmo arquivo
142029,WizardNewLinkPage_84,ini/mei/final,mesmo arquivo
142029,WizardNewProjectReferencePage_87,ini/mei/final,mesmo arquivo
142029,WizardNewProjectReferencePage_89,ini/mei/final,mesmo arquivo
142029,WizardResourceImportPage_100,ini/mei/final,mesmo arquivo
142029,WizardResourceImportPage_92,ini/mei/final,mesmo arquivo
142029,WizardResourceImportPage_98,ini/mei/final,mesmo arquivo
142029,FilteredResourcesSelectionDialog_12_rev_2,mei/final,mesmo arquivo
142030,CollapseAllAction_0,ini/mei/final,ambos
142030,CopyAction_2,ini/mei/final,mesmo arquivo
142030,CopyAction_3,ini/mei/final,mesmo arquivo
142030,FilterSelectionAction_4,ini/mei/final,ambos
142030,FilterSelectionAction_5,ini/mei/final,mesmo arquivo
142030,GotoActionGroup_6,ini/mei/final,mesmo arquivo
142030,GotoActionGroup_7,ini/mei/final,mesmo arquivo
142030,GotoActionGroup_8,ini/mei/final,mesmo arquivo
142030,GotoResourceAction_9,ini/mei/final,mesmo arquivo
142030,MainActionGroup_10,ini/mei/final,mesmo arquivo
142030,MainActionGroup_11,ini/mei/final,mesmo arquivo
142030,MainActionGroup_12,ini/mei/final,mesmo arquivo
142030,MainActionGroup_14,ini/mei/final,mesmo arquivo
142030,MainActionGroup_16,ini/mei/final,mesmo arquivo
142030,MainActionGroup_17,ini/mei/final,mesmo arquivo
142030,MainActionGroup_18,ini/mei/final,mesmo arquivo
142030,MainActionGroup_19,ini/mei/final,mesmo arquivo
142030,NavigatorDragAdapter_21,ini/mei/final,mesmo arquivo
142030,NavigatorDragAdapter_22,ini/mei/final,mesmo arquivo
142030,NavigatorDragAdapter_23,ini/mei/final,mesmo arquivo
142030,NavigatorDragAdapter_24,ini/mei/final,arquivo diferente
142030,NavigatorDragAdapter_25,ini/mei/final,mesmo arquivo
142030,NavigatorDragAdapter_26,ini/mei/final,mesmo arquivo
142030,NavigatorDropAdapter_30,ini/mei/final,ambos
142030,NavigatorDropAdapter_31,ini/mei/final,mesmo arquivo
142030,NavigatorDropAdapter_32,ini/mei/final,mesmo arquivo
142030,NavigatorDropAdapter_33,ini/mei/final,ambos
142030,NavigatorDropAdapter_34,ini/mei/final,mesmo arquivo
142030,NavigatorDropAdapter_36,ini/mei/final,ambos
142030,NavigatorFrameSource_37,ini/mei/final,mesmo arquivo
142030,OpenActionGroup_39,ini/mei/final,mesmo arquivo
142030,OpenActionGroup_40,ini/mei/final,mesmo arquivo
142030,PasteAction_41,ini/mei/final,ambos
142030,PasteAction_42,ini/mei/final,mesmo arquivo
142030,PasteAction_43,ini/mei/final,mesmo arquivo
142030,RefactorActionGroup_44,ini/mei/final,arquivo diferente
142030,RefactorActionGroup_45,ini/mei/final,ambos
142030,RefactorActionGroup_46,ini/mei/final,mesmo arquivo
142030,RefactorActionGroup_47,ini/mei/final,mesmo arquivo
142030,RefactorActionGroup_48,ini/mei/final,ambos
142030,ResourceComparator_50,ini/mei/final,ambos
142030,ResourceNavigatorMoveAction_87,ini/mei/final,mesmo arquivo
142030,ResourceNavigatorMoveAction_88,ini/mei/final,mesmo arquivo
142030,ResourceNavigatorRenameAction_89,ini/mei/final,mesmo arquivo
142030,ResourceNavigatorRenameAction_90,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_54,ini/mei/final,arquivo diferente
142030,ResourceNavigator_55,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_58,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_60,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_61,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_64,ini/mei/final,ambos
142030,ResourceNavigator_65,ini/mei/final,arquivo diferente
142030,ResourceNavigator_68,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_69,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_73,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_75,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_77,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_79,ini/mei/final,ambos
142030,ResourceNavigator_80,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_81,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_82,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_83,ini/mei/final,mesmo arquivo
142030,ResourceNavigator_84,ini/mei/final,mesmo arquivo
142030,ResourcePatternFilter_93,ini/mei/final,mesmo arquivo
142030,ResourceSorter_95,unique/ini,ambos
142030,ShowInNavigatorAction_98,ini/mei/final,mesmo arquivo
142030,ShowInNavigatorAction_99,ini/mei/final,mesmo arquivo
142030,SortViewAction_101,ini/mei/final,mesmo arquivo
142030,StringMatcher_104,ini/mei/final,mesmo arquivo
142030,StringMatcher_106,ini/mei/final,mesmo arquivo
142030,StringMatcher_107,ini/mei/final,mesmo arquivo
142030,StringMatcher_109,ini/mei/final,mesmo arquivo
142030,StringMatcher_110,ini/mei/final,mesmo arquivo
142030,StringMatcher_111,ini/mei/final,mesmo arquivo
142030,StringMatcher_112,ini/mei/final,mesmo arquivo
142030,StringMatcher_113,ini/mei/final,mesmo arquivo
142030,StringMatcher_114,ini/mei/final,mesmo arquivo
142030,WorkspaceActionGroup_115,ini/mei/final,ambos
142030,WorkspaceActionGroup_116,ini/mei/final,arquivo diferente
142030,WorkspaceActionGroup_117,ini/mei/final,ambos
142030,WorkspaceActionGroup_119,ini/mei/final,arquivo diferente
142030,WorkspaceActionGroup_120,ini/mei/final,mesmo arquivo
142030,WorkspaceActionGroup_121,ini/mei/final,ambos
142030,WorkspaceActionGroup_122,ini/mei/final,ambos
142030,WorkspaceActionGroup_123,ini/mei/final,arquivo diferente
142032,RadioGroup_1,unique/ini/mei/final,mesmo arquivo
142052,AddReadmeMarkerAction_4,ini/mei/final,mesmo arquivo
142052,AddSentenceResolution_5,ini/mei/final,mesmo arquivo
142052,AddSentenceResolution_6,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_10,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_11,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_12,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_13,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_7,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_8,ini/mei/final,mesmo arquivo
142052,DefaultSectionsParser_9,ini/mei/final,mesmo arquivo
142052,DirtyStateContribution_14,ini/mei/final,mesmo arquivo
142052,DirtyStateContribution_15,ini/mei/final,mesmo arquivo
142052,MarkElementProperties_21,ini/mei/final,mesmo arquivo
142052,MarkElementProperties_22,ini/mei/final,mesmo arquivo
142052,MarkElement_17,ini/mei/final,mesmo arquivo
142052,MarkElement_18,ini/mei/final,mesmo arquivo
142052,MessageUtil_23,ini/mei/final,mesmo arquivo
142052,ReadmeContentOutlineDragListener_24,ini/mei/final,mesmo arquivo
142052,ReadmeContentOutlineDragListener_25,ini/mei/final,mesmo arquivo
142052,ReadmeCreationPage_30,ini/mei/final,mesmo arquivo
142052,ReadmeDropActionDelegate_31,ini/mei/final,mesmo arquivo
142052,ReadmeEditorActionBarContributor_35,ini/mei/final,mesmo arquivo
142052,ReadmeEditor_32,ini/mei/final,mesmo arquivo
142052,ReadmeEditor_33,ini/mei/final,mesmo arquivo
142052,ReadmeFilePropertyPage2_41,ini/mei/final,ambos
142052,ReadmeFilePropertyPage_39,unique/ini,arquivo diferente
142052,ReadmeImages_43,ini/mei/final,mesmo arquivo
142052,ReadmeModelFactory_44,ini/mei/final,mesmo arquivo
142052,ReadmeModelFactory_45,ini/mei/final,mesmo arquivo
142052,ReadmeModelFactory_46,ini/mei/final,mesmo arquivo
142052,ReadmeModelFactory_47,ini/mei/final,mesmo arquivo
142052,ReadmeModelFactory_48,ini/mei/final,mesmo arquivo
142052,ReadmePreferenceInitializer_49,ini/mei/final,mesmo arquivo
142052,ReadmePreferencePage_52,ini/mei/final,mesmo arquivo
142052,SectionsDialog_54,ini/mei/final,mesmo arquivo
142053,ProgressViewUpdater_2,ini/mei/final,mesmo arquivo
142053,ProgressViewUpdater_4,ini/mei/final,mesmo arquivo
142053,ProgressViewUpdater_5,ini/mei/final,mesmo arquivo
142054,VerifyDialog_13,unique/ini/mei/final,mesmo arquivo
142054,VerifyDialog_4,unique/ini/mei/final,mesmo arquivo
142054,VerifyDialog_5,unique/ini/mei/final,mesmo arquivo
142054,VerifyDialog_7,unique/ini/mei/final,mesmo arquivo
142054,VerifyDialog_8,unique/ini/mei/final,mesmo arquivo
142090,AboutInfo_809,ini/mei/final,mesmo arquivo
142090,AbstractDescendantSelector_88,ini/mei/final,ambos
142090,AbstractListViewer_465,ini/mei/final,arquivo diferente
142090,AbstractListViewer_466,ini/mei/final,ambos
142090,AbstractListViewer_467,ini/mei/final,mesmo arquivo
142090,AbstractListViewer_469,ini/mei/final,ambos
142090,AbstractResourceManager_372,ini/mei/final,mesmo arquivo
142090,AbstractResourceManager_373,ini/mei/final,mesmo arquivo
142090,AbstractTreeViewer_471,ini/mei/final,mesmo arquivo
142090,AccumulatingProgressMonitor_255,ini/mei/final,mesmo arquivo
142090,ActionUtil_1577,ini/mei/final,mesmo arquivo
142090,ActionUtil_1578,ini/mei/final,mesmo arquivo
142090,ActionUtil_1579,ini/mei/final,mesmo arquivo
142090,ActionUtil_1580,ini/mei/final,mesmo arquivo
142090,ActionUtil_1581,ini/mei/final,mesmo arquivo
142090,AdaptableResourceWrapper_1799,ini/mei/final,mesmo arquivo
142090,AdaptedResourceNavigator_1802,ini/mei/final,ambos
142090,AdaptedResourceNavigator_1803,ini/mei/final,mesmo arquivo
142090,AdaptedResourceNavigator_1806,ini/mei/final,mesmo arquivo
142090,AdaptedResourceNavigator_1809,ini/mei/final,ambos
142090,AdaptedResourceNavigator_1813,ini/mei/final,ambos
142090,Address_1472,ini/mei/final,mesmo arquivo
142090,Address_1475,ini/mei/final,mesmo arquivo
142090,AddTaskAction_677,ini/mei/final,ambos
142090,AnimationManager_131,ini/mei/final,mesmo arquivo
142090,AnimationManager_132,ini/mei/final,mesmo arquivo
142090,AnimationManager_133,ini/mei/final,ambos
142090,ApplicationWindow_591,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_593,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_594,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_595,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_596,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_605,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_606,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_607,ini/mei/final,mesmo arquivo
142090,ApplicationWindow_608,ini/mei/final,mesmo arquivo
142090,ApplicationWorkbenchWindowAdvisor_1458,ini/mei/final,mesmo arquivo
142090,ArchiveFileExportOperation_1095,ini/mei/final,mesmo arquivo
142090,ArchiveFileExportOperation_1097,ini/mei/final,mesmo arquivo
142090,Assert_426,ini/mei/final,mesmo arquivo
142090,Assert_427,ini/mei/final,mesmo arquivo
142090,Assert_428,ini/mei/final,mesmo arquivo
142090,BackAction_1240,ini/mei/final,ambos
142090,BackAction_1241,ini/mei/final,ambos
142090,BackAction_1362,ini/mei/final,ambos
142090,BackAction_1363,unique/ini,ambos
142090,BackgroundContentProvider_578,ini/mei/final,mesmo arquivo
142090,BackgroundContentProvider_579,ini/mei/final,mesmo arquivo
142090,BasicNewFileResourceWizard_1330,ini/mei/final,mesmo arquivo
142090,BasicNewFileResourceWizard_1331,ini/mei/final,mesmo arquivo
142090,BasicNewResourceWizard_1333,ini/mei/final,mesmo arquivo
142090,BasicNewResourceWizard_1335,ini/mei/final,mesmo arquivo
142090,Birthday_1480,ini/mei/final,mesmo arquivo
142090,Birthday_1482,ini/mei/final,mesmo arquivo
142090,BookmarkContentProvider_1190,ini/mei/final,mesmo arquivo
142090,BookmarkContentProvider_1192,ini/mei/final,mesmo arquivo
142090,BookmarkContentProvider_1193,ini/mei/final,mesmo arquivo
142090,BookmarkLabelProvider_1194,ini/mei/final,mesmo arquivo
142090,BookmarkLabelProvider_1195,ini/mei/final,ambos
142090,BookmarkNavigator_1197,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1198,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1199,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1200,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1204,ini/mei/final,ambos
142090,BookmarkNavigator_1206,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1208,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1209,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1210,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1211,ini/mei/final,mesmo arquivo
142090,BookmarkNavigator_1212,ini/mei/final,mesmo arquivo
142090,BookmarkSorter_1216,ini/mei/final,ambos
142090,BookmarkSorter_1218,ini/mei/final,mesmo arquivo
142090,BookmarkSorter_1219,ini/mei/final,mesmo arquivo
142090,BookmarkSorter_1220,ini/mei/final,mesmo arquivo
142090,BookmarkSorter_1221,ini/mei/final,mesmo arquivo
142090,BookmarkSorter_1222,ini/mei/final,mesmo arquivo
142090,BookmarkSorter_1223,ini/mei/final,mesmo arquivo
142090,BrokenUpdatePreferencePage_2191,ini/mei/final,mesmo arquivo
142090,BrokenUpdatePreferencePage_2192,ini/mei/final,mesmo arquivo
142090,BrowserText_632,ini/mei/final,mesmo arquivo
142090,BrowserViewer_635,ini/mei/final,mesmo arquivo
142090,BrowserViewer_637,ini/mei/final,mesmo arquivo
142090,BrowserViewer_638,ini/mei/final,mesmo arquivo
142090,BrowserViewer_639,ini/mei/final,mesmo arquivo
142090,BrowserViewer_642,ini/mei/final,mesmo arquivo
142090,BuildAction_678,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_899,ini/mei/final,ambos
142090,BuildOrderPreferencePage_901,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_902,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_903,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_904,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_906,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_907,ini/mei/final,mesmo arquivo
142090,BuildOrderPreferencePage_911,ini/mei/final,mesmo arquivo
142090,BuildSetMenu_886,ini/mei/final,mesmo arquivo
142090,BuildSetMenu_887,ini/mei/final,mesmo arquivo
142090,BuildSetMenu_888,ini/mei/final,mesmo arquivo
142090,BuildSetMenu_889,ini/mei/final,mesmo arquivo
142090,BuildSetMenu_890,ini/mei/final,mesmo arquivo
142090,ButtonControlScenario_1550,ini/mei/final,mesmo arquivo
142090,ButtonControlScenario_1551,ini/mei/final,mesmo arquivo
142090,ButtonControlScenario_1552,ini/mei/final,mesmo arquivo
142090,ButtonElement_1529,ini/mei/final,mesmo arquivo
142090,CallHistory_1582,ini/mei/final,mesmo arquivo
142090,CallHistory_1583,ini/mei/final,mesmo arquivo
142090,CategoriesAction_1401,ini/mei/final,ambos
142090,CheckBoxPropertyDescriptor_1531,ini/mei/final,ambos
142090,CheckboxTableViewer_475,ini/mei/final,mesmo arquivo
142090,CheckboxTableViewer_476,ini/mei/final,ambos
142090,CheckboxTableViewer_477,ini/mei/final,ambos
142090,CheckboxTableViewer_478,ini/mei/final,ambos
142090,CheckboxTableViewer_479,ini/mei/final,mesmo arquivo
142090,CheckboxTableViewer_480,ini/mei/final,mesmo arquivo
142090,CheckboxTableViewer_482,ini/mei/final,mesmo arquivo
142090,CheckboxTreeAndListGroup_1041,ini/mei/final,ambos
142090,CheckboxTreeAndListGroup_1042,ini/mei/final,ambos
142090,CheckboxTreeAndListGroup_1043,ini/mei/final,ambos
142090,CheckboxTreeAndListGroup_1046,ini/mei/final,mesmo arquivo
142090,CheckboxTreeAndListGroup_1048,ini/mei/final,mesmo arquivo
142090,CheckboxTreeAndListGroup_1052,ini/mei/final,ambos
142090,CheckboxTreeAndListGroup_1053,ini/mei/final,ambos
142090,CheckboxTreeAndListGroup_1056,ini/mei/final,mesmo arquivo
142090,CheckboxTreeAndListGroup_1057,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_485,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_488,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_489,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_490,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_491,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_492,ini/mei/final,mesmo arquivo
142090,CheckboxTreeViewer_493,ini/mei/final,mesmo arquivo
142090,CheckStateChangedEvent_472,ini/mei/final,mesmo arquivo
142090,ChooseWorkspaceData_817,ini/mei/final,mesmo arquivo
142090,ChooseWorkspaceDialog_820,ini/mei/final,mesmo arquivo
142090,ChooseWorkspaceDialog_821,ini/mei/final,mesmo arquivo
142090,ChooseWorkspaceDialog_822,ini/mei/final,mesmo arquivo
142090,ChooseWorkspaceDialog_824,ini/mei/final,mesmo arquivo
142090,CleanDialog_914,ini/mei/final,mesmo arquivo
142090,CleanDialog_915,ini/mei/final,mesmo arquivo
142090,CleanDialog_916,ini/mei/final,mesmo arquivo
142090,CleanDialog_917,ini/mei/final,mesmo arquivo
142090,CleanDialog_920,ini/mei/final,mesmo arquivo
142090,CloseResourceAction_679,ini/mei/final,arquivo diferente
142090,CloseResourceAction_680,ini/mei/final,mesmo arquivo
142090,CollectionAttributeNodeIterator_9,ini/mei/final,mesmo arquivo
142090,CollectionChildNodeIterator_10,ini/mei/final,mesmo arquivo
142090,CollectionNodeIterator_11,ini/mei/final,mesmo arquivo
142090,CollectionNodeIterator_12,ini/mei/final,mesmo arquivo
142090,CollectionNodeIterator_13,ini/mei/final,mesmo arquivo
142090,CollectionNodeIterator_14,ini/mei/final,mesmo arquivo
142090,CollectionPointer_15,ini/mei/final,mesmo arquivo
142090,CollectionPointer_16,ini/mei/final,mesmo arquivo
142090,CollectionPointer_17,ini/mei/final,ambos
142090,CollectionPointer_18,ini/mei/final,mesmo arquivo
142090,CollectionPointer_19,ini/mei/final,mesmo arquivo
142090,CollectionPointer_20,ini/mei/final,mesmo arquivo
142090,CollectionPointer_21,ini/mei/final,mesmo arquivo
142090,ColorCellEditor_496,ini/mei/final,mesmo arquivo
142090,ColorCellEditor_497,ini/mei/final,mesmo arquivo
142090,ColorCellEditor_499,ini/mei/final,mesmo arquivo
142090,ColorCellEditor_500,ini/mei/final,ambos
142090,ColorSelector_258,ini/mei/final,mesmo arquivo
142090,ColorSelector_259,ini/mei/final,mesmo arquivo
142090,ColumnWeightData_501,ini/mei/final,mesmo arquivo
142090,ComboBoxViewerCellEditor_502,ini/mei/final,mesmo arquivo
142090,ComboViewer_510,ini/mei/final,mesmo arquivo
142090,CommonNavigatorActionGroup_1346,ini/mei/final,ambos
142090,CommonNavigatorFrameSource_1348,ini/mei/final,ambos
142090,CommonViewerSorter_1382,ini/mei/final,mesmo arquivo
142090,ConcurrentTableUpdator_584,ini/mei/final,mesmo arquivo
142090,ConcurrentTableUpdator_585,ini/mei/final,mesmo arquivo
142090,ConstantAreaLayout_1648,ini/mei/final,mesmo arquivo
142090,ContainerContentProvider_1058,ini/mei/final,mesmo arquivo
142090,ContainerContentProvider_1059,ini/mei/final,mesmo arquivo
142090,ContentViewer_512,ini/mei/final,mesmo arquivo
142090,ContentViewer_513,ini/mei/final,mesmo arquivo
142090,ContentViewer_514,ini/mei/final,mesmo arquivo
142090,Context_4,ini/mei/final,mesmo arquivo
142090,Context_5,ini/mei/final,arquivo diferente
142090,Context_7,ini/mei/final,ambos
142090,ControlEnableState_203,ini/mei/final,mesmo arquivo
142090,ControlEnableState_204,ini/mei/final,mesmo arquivo
142090,ControlEnableState_205,ini/mei/final,mesmo arquivo
142090,CopyAction_1339,ini/mei/final,ambos
142090,CopyAction_1340,ini/mei/final,mesmo arquivo
142090,CopyAction_1341,ini/mei/final,mesmo arquivo
142090,CopyBookmarkAction_1224,ini/mei/final,mesmo arquivo
142090,CopyBookmarkAction_1225,ini/mei/final,ambos
142090,CopyPropertyAction_1402,ini/mei/final,mesmo arquivo
142090,CopyPropertyAction_1403,ini/mei/final,mesmo arquivo
142090,CopyResourceAction_681,ini/mei/final,ambos
142090,CopyResourceAction_682,ini/mei/final,mesmo arquivo
142090,CopyResourceAction_683,ini/mei/final,mesmo arquivo
142090,CopyResourceAction_684,ini/mei/final,mesmo arquivo
142090,CopyResourceAction_685,ini/mei/final,mesmo arquivo
142090,CopyResourceAction_686,ini/mei/final,arquivo diferente
142090,CopyResourceAction_687,ini/mei/final,ambos
142090,CopyResourceAction_688,ini/mei/final,mesmo arquivo
142090,CreateFileAction_690,ini/mei/final,ambos
142090,CreateFileAction_691,ini/mei/final,ambos
142090,CreateFolderAction_692,ini/mei/final,ambos
142090,CreateFolderAction_693,ini/mei/final,ambos
142090,CreateFolderAction_694,unique/ini,ambos
142090,CustomConverterScenarios_1553,ini/mei/final,mesmo arquivo
142090,CustomHashtable_518,ini/mei/final,mesmo arquivo
142090,CustomHashtable_519,ini/mei/final,mesmo arquivo
142090,CustomHashtable_521,ini/mei/final,mesmo arquivo
142090,CustomHashtable_522,ini/mei/final,mesmo arquivo
142090,CustomHashtable_523,ini/mei/final,mesmo arquivo
142090,CustomHashtable_524,ini/mei/final,mesmo arquivo
142090,CustomHashtable_527,ini/mei/final,mesmo arquivo
142090,CustomScenarios_1554,ini/mei/final,mesmo arquivo
142090,DecoratingLabelProvider_528,ini/mei/final,mesmo arquivo
142090,DecoratingLabelProvider_533,ini/mei/final,mesmo arquivo
142090,DecoratingLabelProvider_534,ini/mei/final,mesmo arquivo
142090,DecoratingLabelProvider_535,ini/mei/final,mesmo arquivo
142090,DelegatingDragAdapter_429,ini/mei/final,mesmo arquivo
142090,DelegatingDragAdapter_430,ini/mei/final,mesmo arquivo
142090,DelegatingDragAdapter_431,ini/mei/final,mesmo arquivo
142090,DelegatingDragAdapter_432,ini/mei/final,mesmo arquivo
142090,DelegatingDragAdapter_433,ini/mei/final,ambos
142090,DelegatingDragAdapter_434,ini/mei/final,mesmo arquivo
142090,DelegatingDropAdapter_435,ini/mei/final,mesmo arquivo
142090,DelegatingDropAdapter_436,ini/mei/final,mesmo arquivo
142090,DelegatingDropAdapter_437,ini/mei/final,mesmo arquivo
142090,DelegatingDropAdapter_438,ini/mei/final,ambos
142090,DelegatingDropAdapter_439,ini/mei/final,mesmo arquivo
142090,DelegatingDropAdapter_440,ini/mei/final,mesmo arquivo
142090,DelegatingDropAdapter_441,ini/mei/final,mesmo arquivo
142090,DeletePropertyAction_1466,ini/mei/final,mesmo arquivo
142090,DeletePropertyAction_1467,ini/mei/final,mesmo arquivo
142090,DeprecatedUIWizardsAuto_2052,ini/mei/final,ambos
142090,DeprecatedUIWizardsAuto_2053,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizardsAuto_2054,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizardsAuto_2055,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizardsAuto_2058,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizardsAuto_2059,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizardsAuto_2060,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizardsAuto_2061,ini/mei/final,ambos
142090,DeprecatedUIWizardsAuto_2062,ini/mei/final,ambos
142090,DeprecatedUIWizardsAuto_2063,ini/mei/final,ambos
142090,DeprecatedUIWizardsAuto_2064,unique/ini,arquivo diferente
142090,DeprecatedUIWizards_2040,unique/ini,arquivo diferente
142090,DeprecatedUIWizards_2041,unique/ini,arquivo diferente
142090,DeprecatedUIWizards_2042,unique/ini,arquivo diferente
142090,DeprecatedUIWizards_2043,unique/ini,arquivo diferente
142090,DeprecatedUIWizards_2045,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizards_2046,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizards_2047,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizards_2048,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizards_2049,unique/ini,arquivo diferente
142090,DeprecatedUIWizards_2050,ini/mei/final,arquivo diferente
142090,DeprecatedUIWizards_2051,unique/ini,arquivo diferente
142090,DerivedImageDescriptor_381,ini/mei/final,mesmo arquivo
142090,DerivedImageDescriptor_382,ini/mei/final,mesmo arquivo
142090,DeviceResourceManager_383,ini/mei/final,mesmo arquivo
142090,DialogCellEditor_540,ini/mei/final,arquivo diferente
142090,DialogCheck_1584,ini/mei/final,mesmo arquivo
