review_number,block,categoria,tipo,duracao,distancia,move_block
80386,FinishedJobs_0,recorrente,mei/final,0.9166666666666666,0.16666666666666666,mesmo arquivo
80386,ProgressViewUpdater_4,recorrente,mei/final,0.5833333333333334,0.5,mesmo arquivo
80907,SashLayout_0,recorrente,ini/mei/final,1.0,0,mesmo arquivo
80907,SashLayout_1,recorrente,ini/mei/final,1.0,0,mesmo arquivo
80925,SmartImportRootWizardPage_2,recorrente,ini/mei,0.7333333333333333,0,mesmo arquivo
80925,ProgressMonitorPart_0,recorrente,mei/final,0.4,0.6666666666666666,mesmo arquivo
81146,URI_0,recorrente,ini/mei/final,1.0,0,arquivo diferente
81146,URI_1,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81146,URI_2,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81232,PartImpl_1,recorrente,ini/mei/final,1.0,0,arquivo diferente
81232,PerspectiveImpl_0,recorrente,ini/mei/final,1.0,0,arquivo diferente
81318,AbstractHyperlink_3,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,ExpandableComposite_4,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,ExpandableComposite_5,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,FormText_6,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,FormText_8,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,FormText_9,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,FormToolkit_10,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,MasterDetailsBlock_0,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,SharedHeaderFormEditor_1,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81318,ToggleHyperlink_12,recorrente,ini/mei/final,1.0,0,mesmo arquivo
81580,TreeSelection_1,recorrente,mei/final,0.5833333333333334,0.5,mesmo arquivo
82258,EditorRegistry_0,recorrente,ini/mei/final,1.0,0,mesmo arquivo
82272,AbstractTreeViewer_0,recorrente,ini/mei/final,1.0,0,mesmo arquivo
82272,TreeViewer_1,recorrente,mei/final,0.4,0.8,mesmo arquivo
82328,SelectPerspectiveDialog_1,recorrente,ini/mei/final,1.0,0,arquivo diferente
82328,SelectPerspectiveDialog_2,recorrente,ini/mei,0.4,0,arquivo diferente
82333,WorkbookEditorsHandler_3,recorrente,ini/mei,0.4,0,arquivo diferente
82333,WorkbookEditorsHandler_6,recorrente,ini/mei/final,1.0,0,arquivo diferente
82333,WorkbookEditorsHandler_7,recorrente,mei/final,0.6,0.6,arquivo diferente
82334,EditorRegistry_1,recorrente,mei/final,0.5,0.6666666666666666,mesmo arquivo
82408,EditorRegistry_1,recorrente,ini/mei/final,1.0,0,mesmo arquivo
82440,ContributedPartRenderer_1,recorrente,mei,0.8260869565217391,0.08695652173913043,mesmo arquivo
82440,ContributedPartRenderer_1_rev_9,recorrente,mei/final,0.13043478260869565,0.9130434782608695,mesmo arquivo
82457,ContributedPartRenderer_1,recorrente,ini/mei/final,1.0,0,mesmo arquivo
82496,DeprecatedUIPreferences_0,recorrente,ini/mei/final,1.0,0,arquivo diferente
82496,DeprecatedUIPreferences_1,recorrente,ini/mei/final,1.0,0,arquivo diferente
82516,MenuManagerRenderer_0,recorrente,ini/mei/final,1.0,0,mesmo arquivo
82774,FilteredTableBaseHandler_1,recorrente,ini/mei/final,1.0,0,arquivo diferente
83462,SmartImportRootWizardPage_0,recorrente,ini/mei/final,1.0,0,mesmo arquivo
83487,UILockListener_1,recorrente,ini/mei/final,1.0,0,mesmo arquivo
83503,PartDescriptorImpl_0,recorrente,ini/mei/final,1.0,0,arquivo diferente
83982,AboutDialog_0,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_1,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_10,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_11,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_2,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_4,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_5,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_6,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_7,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_8,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_9,individual,unique/ini,0.3333333333333333,0,mesmo arquivo
83982,AboutDialog_0_rev_1,recorrente,mei/final,0.6666666666666666,0.6666666666666666,ambos
83984,AboutDialog_0,individual,unique/final,0.5,1.0,ambos
84520,URLImageDescriptor_2,individual,unique/mei,0.14285714285714285,0.2857142857142857,mesmo arquivo
84520,URLImageDescriptor_3,individual,unique/mei,0.14285714285714285,0.2857142857142857,mesmo arquivo
84520,URLImageDescriptor_4,recorrente,mei/final,0.8571428571428571,0.2857142857142857,mesmo arquivo
84764,ProgressInfoItem_2,individual,unique/ini,0.16666666666666666,0,mesmo arquivo
84764,ProgressInfoItem_1,recorrente,mei/final,0.8333333333333334,0.3333333333333333,mesmo arquivo
