review_number,categoria,move_block
1817,,no_clone,
1818,,no_clone,
1819,,no_clone,
1820,,no_clone,
1821,,no_clone,
1822,,no_clone,
1824,,no_clone,
1828,,no_clone,
1842,,no_clone,
1843,,no_clone,
1845,,uninteresting_clone,
1858,,no_clone,
1859,,no_clone,
1862,,no_clone,
1865,,uninteresting_clone,
1869,,no_clone,
1870,,no_clone,
1874,URIish_2,review with at least one clone,mesmo arquivo
1875,,no_clone,
1877,,no_clone,
1879,,no_clone,
1880,,no_clone,
1881,,no_clone,
1882,,no_clone,
1894,,no_clone,
1895,,no_clone,
1897,,no_clone,
1898,,no_clone,
1899,DirCacheCheckout_0,review with at least one clone,mesmo arquivo
1900,,no_clone,
1901,Base64_3,review with at least one clone,mesmo arquivo
1902,,no_clone,
1903,,no_clone,
1904,,no_clone,
1905,,no_clone,
1906,,no_clone,
1908,,no_clone,
1925,,no_clone,
1926,,no_clone,
1937,,no_clone,
1952,,no_clone,
1971,,no_clone,
1977,,no_clone,
1978,,no_clone,
1979,,no_clone,
1980,,no_clone,
1983,,no_clone,
1984,,no_clone,
1985,,no_clone,
1988,,no_clone,
1989,,no_clone,
1991,,no_clone,
1992,,no_clone,
2015,,no_clone,
2026,,no_clone,
2027,,no_clone,
2028,,no_clone,
2029,,no_clone,
2030,,no_clone,
2031,,no_clone,
2034,,no_clone,
2036,,no_clone,
2037,,no_clone,
2038,,no_clone,
2039,,no_clone,
2042,,no_clone,
2043,,uninteresting_clone,
2048,,no_clone,
2049,LockFile_0,review with at least one clone,mesmo arquivo
2057,,no_clone,
2058,,no_clone,
2064,,no_clone,
2093,,no_clone,
2095,RebaseCommand_2,review with at least one clone,mesmo arquivo
2096,,no_clone,
2097,,no_clone,
2098,,no_clone,
2100,,no_clone,
2102,,no_clone,
2110,,no_clone,
2113,,no_clone,
2129,,no_clone,
2130,,no_clone,
2131,,no_clone,
2132,,no_clone,
2135,,no_clone,
2137,,no_clone,
2145,,no_clone,
2148,,no_clone,
2149,,no_clone,
2153,,no_clone,
2156,,no_clone,
2158,,no_clone,
2159,,no_clone,
2161,,no_clone,
2166,,no_clone,
2167,,no_clone,
2168,,no_clone,
2173,,no_clone,
2183,,no_clone,
2184,,no_clone,
