block14.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_18382_8/tests/org.eclipse.e4.ui.tests.css.swt/src/org/eclipse/e4/ui/css/swt/helpers/CSSSWTFontHelperTest.java_testGetFontDataWhenFontFamilyFromDefinition#56#65
block15.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_18382_8/tests/org.eclipse.e4.ui.tests.css.swt/src/org/eclipse/e4/ui/css/swt/helpers/CSSSWTFontHelperTest.java_testGetFontDataWhenFontFamilyAndSizeFromDefinition#67#76,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_18382_8/tests/org.eclipse.e4.ui.tests.css.swt/src/org/eclipse/e4/ui/css/swt/helpers/CSSSWTFontHelperTest.java_testGetFontDataWhenFontFamilyFromDefinition#56#65,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_18382_8/tests/org.eclipse.e4.ui.tests.css.swt/src/org/eclipse/e4/ui/css/swt/helpers/CSSSWTFontHelperTest.java_testGetFontDataWhenFontFamilySizeAndStyleFromDefinition#78#87
