block5.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/DiffToolManager.java_getPredefinedTools#123#134,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/MergeToolManager.java_getPredefinedTools#171#182
block11.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/MergeToolManager.java_getFirstAvailableTool#187#196,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/DiffToolManager.java_getFirstAvailableTool#139#148
block10.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/MergeToolManager.java_getPredefinedTools#171#182,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/DiffToolManager.java_getPredefinedTools#123#134
block6.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/DiffToolManager.java_getFirstAvailableTool#139#148,/home/gesad/PycharmProjects/Diff/befores/jgit/before_139545_15/org.eclipse.jgit/src/org/eclipse/jgit/diffmergetool/MergeToolManager.java_getFirstAvailableTool#187#196
