block19.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchPage.java_propertyChange#585#599
block23.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchPage.java_handleEvent#2997#3075
block49.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet006Spreadsheet.java_run#150#313,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet006Spreadsheet.java_main#146#316
block5.java_method#1#15,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.navigator.resources/src/org/eclipse/ui/internal/navigator/resources/actions/WorkingSetActionProvider.java_propertyChange#143#176
block4.java_method#1#6,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.navigator.resources/src/org/eclipse/ui/internal/navigator/resources/actions/WorkingSetActionProvider.java_propertyChange#143#176
block92.java_method#1#53,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/tests/org.eclipse.ui.tests.navigator/src/org/eclipse/ui/tests/navigator/dndtest/PR263695.java_run#76#119,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/tests/org.eclipse.ui.tests.navigator/src/org/eclipse/ui/tests/navigator/dndtest/PR263695.java_main#30#132
block1.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/SelectionAggregator.java_handleEvent#53#64
block70.java_method#1#7,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet018CheckboxTableViewerCheckedSelection.java_handleEvent#326#335,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/Snippet018CheckboxTableViewerCheckedSelection.java_bindUI#297#366
block32.java_method#1#9,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchPage.java_handleEvent#5605#5650
block3.java_method#1#12,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.ide.application/src/org/eclipse/ui/internal/ide/application/IDEIdleHelper.java_createGarbageCollectionJob#179#210,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.ide.application/src/org/eclipse/ui/internal/ide/application/IDEIdleHelper.java_run#181#207
block20.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchPage.java_handleEvent#887#912
block76.java_method#1#7,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/SnippetSideEffectTwoWayBinding.java_main#40#54,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/SnippetSideEffectConditionalBinding.java_main#54#68,/home/gesad/PycharmProjects/Diff/befores/platform.ui/before_126209_1/examples/org.eclipse.jface.examples.databinding/src/org/eclipse/jface/examples/databinding/snippets/SnippetSideEffectMigration.java_main#63#80
