block1.java_method#1#13,/home/gesad/PycharmProjects/Diff/befores/egit/before_142357_2/org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/commit/DiffEditorOutlinePage.java_createContextMenu#167#252
block3.java_method#1#8,/home/gesad/PycharmProjects/Diff/befores/egit/before_142357_2/org.eclipse.egit.core/src/org/eclipse/egit/core/internal/rebase/RebaseInteractivePlan.java_getAdapter#685#693,/home/gesad/PycharmProjects/Diff/befores/egit/before_142357_2/org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/reflog/ReflogItem.java_getAdapter#42#50,/home/gesad/PycharmProjects/Diff/befores/egit/before_142357_2/org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/commit/DiffEditorPage.java_getAdapter#161#176,/home/gesad/PycharmProjects/Diff/befores/egit/before_142357_2/org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/revision/FileRevisionTypedElement.java_getAdapter#59#69
